profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,days since last payment,churn,listed_in,primary_genre,genre_Action & Adventure,genre_Children & Family Movies,genre_Comedies,genre_Crime TV Shows,genre_Documentaries,genre_Dramas,genre_Horror Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Thrillers,genre_Unknown
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2022-12-04 13:46:57,00:00:14,,The Possession of Hannah Grace_hook_05_16x9,HOOK,Device Type 0,00:00:11,00:00:11,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-12-20 17:00:17,00:00:20,,Trailer: Beast of Bangalore: Indian Predator,TRAILER,Device Type 1,00:00:19,00:00:19,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-25 22:01:28,00:42:55,,iZombie: Season 2: Method Head (Episode 10),,Device Type 0,00:41:24,00:41:24,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-25 06:08:00,00:22:08,,Friends: Season 1: The One with the Thumb (Episode 3),,Device Type 2,00:22:46,00:22:46,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-19 17:42:35,00:21:12,,Kumari,,Device Type 1,01:09:19,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
160,Premium,15,27-10-22,2023-06-25,Italy,39,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-31 13:35:26,00:26:41,,Friends: Season 7: The One Where Chandler Doesn't Like Dogs (Episode 8),,Device Type 0,00:21:53,00:21:53,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-22 16:17:30,00:12:06,,Suits: Season 2: Rewind (Episode 8),,Device Type 0,00:42:23,00:42:23,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-03 04:07:43,00:33:07,Autoplayed: user action: User_Interaction; ,All of Us Are Dead: Season 1: Episode 4,,Device Type 5,00:43:49,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-15 06:01:15,00:21:28,,Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,Device Type 0,00:51:37,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
187,Basic,13,10-07-22,2023-06-24,Brazil,49,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-05-24 18:11:23,00:00:04,,Friends: Season 1: The One with the Blackout (Episode 7),,Device Type 1,00:00:04,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-01 08:00:08,00:20:30,,DEATH NOTE: Death Note: Glare (Episode 8),,Device Type 5,00:21:25,00:21:25,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-13 19:27:04,00:00:16,,Baywatch - Clip 3,PROMOTIONAL,Device Type 1,00:00:16,00:00:16,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2280,Basic,13,13-07-22,2023-12-07,Germany,38,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,403,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2413,Standard,13,31-07-22,2023-11-07,United Kingdom,44,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,433,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
137,Basic,12,10-08-22,2023-06-22,Brazil,49,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,571,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-31 07:48:40,00:00:05,Autoplayed: user action: None; ,Trailer: Hey Sinamika (Tamil),TRAILER,Device Type 5,00:00:05,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
494,Standard,14,27-09-22,2023-06-29,Australia,31,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1379,Premium,11,22-07-22,2023-03-07,Australia,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,678,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-04-02 13:03:51,00:11:13,,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Device Type 1,00:11:54,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-15 04:06:42,01:02:51,,Mission: Impossible II,,Device Type 0,01:58:59,01:58:59,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-06 20:23:05,00:02:58,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Device Type 0,00:03:12,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2023-01-28 16:22:47,01:11:52,,One,,Device Type 7,01:29:50,Not latest view,IN (India),,,,,,,,,,,,566,1,"Dramas, International Movies",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
329,Premium,11,22-07-22,2023-06-25,Spain,35,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-09 18:11:25,00:00:56,,After Life: Season 1 - Clip 1 Cutdown,PROMOTIONAL,Device Type 0,00:00:56,00:00:56,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-04 06:29:29,00:01:45,,The Blacklist: Season 5: Ilyas Surkov (No. 54) (Episode 5),,Device Type 0,00:16:55,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-18 15:07:14,00:19:22,,Thunder Force,,Device Type 5,01:36:22,01:36:22,IN (India),,,,,,,,,,,,567,1,"Action & Adventure, Comedies",Action & Adventure,True,False,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-03-10 18:16:11,00:00:28,,Never Have I Ever: Season 2: ... been a perfect girl (Episode 10),,Device Type 1,00:00:07,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
915,Standard,15,20-10-22,2023-06-29,Germany,41,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-24 04:31:25,00:00:04,Autoplayed: user action: None; ,Beyblade: Season 1_hook_01_16x9,HOOK,Device Type 5,00:00:04,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-15 15:31:57,00:06:52,,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Device Type 0,00:25:12,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-15 19:58:52,00:11:29,,Dark: Season 2: The Travelers (Episode 4),,Device Type 1,00:36:42,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-05-04 15:09:30,00:00:11,,Trailer: Queen Charlotte: A Bridgerton Story,TRAILER,Device Type 1,00:00:10,00:00:10,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-12 07:54:30,00:44:05,Autoplayed: user action: User_Interaction; ,The Man from U.N.C.L.E.,,Device Type 5,01:04:36,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-24 08:34:50,00:00:34,,iZombie: Season 1: Blaine's World (Episode 13),,Device Type 0,00:00:33,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-02-02 09:00:14,00:08:39,,The Good Doctor: Season 2: Tough Titmouse (Episode 4),,Device Type 0,00:08:38,Not latest view,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-06-17 21:52:32,00:00:01,,Skins,,Device Type 0,00:39:36,00:39:36,IN (India),,,,,,,,,,,,568,1,"Dramas, International Movies",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-06-20 07:59:05,00:00:04,Autoplayed: user action: None; ,Untitled Tentpole Title (Tamil)_hook_02_16x9,HOOK,Device Type 5,00:00:04,00:00:04,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-11-18 13:23:15,00:00:05,,Midnight Runners (Tamil Version)_hook_01_16x9,HOOK,Device Type 1,00:00:05,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-03-13 04:54:55,00:10:27,Autoplayed: user action: User_Interaction; ,Bleach: The Substitute: Cursed Parakeet (Episode 4),,Device Type 5,00:11:55,Not latest view,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-26 10:24:48,00:02:21,,Unsolved Mysteries: Volume 3: Mystery at Mile Marker 45 (Episode 1),,Device Type 1,00:03:25,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-12-01 08:45:40,00:00:21,Autoplayed: user action: None; ,Descendants of the Sun: Season 1: Episode 1,,Device Type 11,00:00:21,00:00:21,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2023-01-29 13:57:59,00:08:04,Autoplayed: user action: User_Interaction; ,KD (A) Karuppudurai,,Device Type 7,00:29:58,Not latest view,IN (India),,,,,,,,,,,,566,1,"Comedies, Dramas, Independent Movies",Comedies,False,False,True,False,False,False,False,False,False,False,False,False
2374,Premium,15,16-10-22,2023-12-07,Spain,30,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,403,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-09 16:50:16,00:12:26,,Brooklyn Nine-Nine: Season 3: Adrian Pimento (Episode 17),,Device Type 0,00:12:39,Not latest view,CA (Canada),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-02 21:27:37,00:13:18,,Travelers: Season 1: Donner (Episode 8),,Device Type 0,00:13:27,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-10 14:51:17,00:18:06,,Naruto: Season 4: Attack! Fury of the Rasengan! (Episode 14),,Device Type 5,00:21:08,00:21:08,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1355,Basic,12,24-07-22,2023-04-07,Italy,30,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,647,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1370,Basic,13,23-06-22,2023-04-07,Italy,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,647,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1,Basic,10,15-01-22,2023-10-06,United States,28,Male,Smartphone,1.0,2021-12-19 14:10:42,00:00:10,,Teaser: Don't Look Up,TEASER_TRAILER,Device Type 1,00:00:10,00:00:10,IN (India),,,,,,,,,,,,465,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-03-11 15:58:50,00:00:04,,Butta Bomma (Kappela remake)_hook_01_16x9,HOOK,Device Type 4,00:00:04,00:00:04,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-17 19:02:00,00:22:38,,Orange Is the New Black: Season 1: Tit Punch (Episode 2),,Device Type 0,00:53:23,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-01-02 18:37:48,00:18:46,,Wednesday: Season 1: Woe What a Night (Episode 4),,Device Type 0,00:44:37,00:44:37,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-30 18:45:49,00:11:44,,Money Heist: Part 5: Escape Valve (Episode 6),,Device Type 0,00:18:37,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-02-05 16:28:15,00:47:51,,Kumari,,Device Type 4,02:14:33,02:14:33,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
405,Basic,13,06-08-22,2023-06-26,Germany,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-08 04:43:50,00:09:51,,Brooklyn Nine-Nine: Season 4: Chasing Amy (Episode 18),,Device Type 0,00:21:40,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-13 15:40:31,00:13:08,,Titans: Season 2: Rose (Episode 2),,Device Type 5,00:14:32,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-02 14:55:36,00:00:17,Autoplayed: user action: None; ,Inciting Incident Clip: F*ck Love Too,HOOK,Device Type 5,00:00:17,00:00:17,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-20 22:30:41,00:34:46,,Suits: Season 1: Inside Track (Episode 3),,Device Type 0,00:41:39,00:41:39,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-08-27 14:30:01,00:02:57,,Never Have I Ever: Season 3: ...hooked up with my boyfriend (Episode 8),,Device Type 0,00:23:53,00:23:53,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1650,Basic,14,28-06-22,2023-08-07,Germany,32,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,525,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
493,Standard,11,18-09-22,2023-06-27,United Kingdom,35,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-21 15:00:46,00:22:31,,Titans: Season 3: Barbara Gordon (Episode 1),,Device Type 5,00:24:25,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-01-21 11:44:09,00:00:15,Autoplayed: user action: User_Interaction; ,Hwarang: Season 1: Episode 1,,Device Type 11,00:00:15,00:00:15,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-04-06 17:24:21,00:43:28,,Breaking Bad: Season 2: Mandala (Episode 11),,Device Type 1,00:46:38,00:46:38,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-11 04:04:59,00:21:23,,Brooklyn Nine-Nine: Season 5: Game Night (Episode 10),,Device Type 0,00:21:37,00:21:37,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-07-22 10:59:31,00:00:07,,Inciting Incident Clip: The Gray Man,HOOK,Device Type 0,00:00:07,00:00:07,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-19 15:03:59,00:00:04,Autoplayed: user action: None; ,Fairy Tail: Season 1_hook_primary_16x9,HOOK,Device Type 5,00:00:04,00:00:04,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-27 08:37:25,01:27:01,,Hotel Transylvania 3: Summer Vacation,,Device Type 1,01:27:24,01:27:24,IN (India),,,,,,,,,,,,569,1,"Children & Family Movies, Comedies",Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-12 07:28:48,00:41:13,,Arrow: Season 2: Time of Death (Episode 14),,Device Type 0,00:40:53,00:40:53,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-07 05:33:30,00:11:37,,The Blacklist: Season 6: The Ethicist (No. 91) (Episode 6),,Device Type 0,00:11:22,Not latest view,CA (Canada),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
