profile name,country iso code,device,is kids,query typed,displayed name,action,section,utc timestamp
User 7,IN,Device 0,0,after,,select,title_results,4/7/23 15:28
User 7,IN,Device 0,0,after,After Ever Happy,play,title_results,4/7/23 15:12
User 7,IN,Device 0,0,after,After Ever Happy,select,title_results,4/7/23 15:12
User 7,IN,Device 0,0,romancr,Pride & Prejudice,select,title_results,4/7/23 15:11
User 7,IN,Device 0,0,horror,Bulbbul,select,title_results,4/7/23 15:11
User 7,IN,Device 0,0,bre,"Breaking Bad: Season 1: ""Cancer Man""",play,title_results,4/1/23 23:30
User 7,IN,Device 0,0,bre,"Breaking Bad: Season 1: ""Pilot""",play,title_results,4/1/23 20:36
User 7,IN,Device 0,0,bre,,select,title_results,4/1/23 20:36
User 7,IN,Device 0,0,naruto,,select,title_results,3/21/23 16:30
User 7,IN,Device 0,0,naruto,"Naruto: Season 1: ""The Broken Seal""",play,title_results,3/21/23 16:22
User 7,IN,Device 0,0,naruto,,select,title_results,3/21/23 16:21
User 7,IN,Device 0,0,naruto,"Naruto: Season 1: ""Enter: Naruto Uzumaki!""",play,title_results,3/21/23 16:19
User 7,IN,Device 0,0,naruto,"Naruto: Season 1: ""Enter: Naruto Uzumaki!""",play,title_results,3/21/23 16:18
User 7,IN,Device 0,0,naruto,,select,title_results,3/21/23 16:18
User 7,IN,Device 0,0,cb,CBI 5: The Brain,play,title_results,3/20/23 8:41
User 7,IN,Device 0,0,cb,CBI 5: The Brain,select,title_results,3/20/23 8:40
User 7,IN,Device 0,0,cb,CBI 5: The Brain,select,title_results,3/20/23 8:40
User 7,IN,Device 0,0,bur,Barfi!,play,title_results,3/19/23 6:58
User 7,IN,Device 0,0,bur,Barfi!,select,title_results,3/19/23 6:58
User 7,IN,Device 0,0,bur,Barfi!,select,title_results,3/19/23 6:58
User 7,IN,Device 0,0,bur,Barfi!,select,title_results,3/19/23 6:58
User 7,IN,Device 0,0,hindi,3 Idiots,play,title_results,3/17/23 18:33
User 7,IN,Device 0,0,hindi,3 Idiots,select,title_results,3/17/23 18:33
User 7,IN,Device 0,0,,Student of the Year,play,prequery_results,3/17/23 18:29
User 7,IN,Device 0,0,,Student of the Year,select,prequery_results,3/17/23 18:29
User 7,IN,Device 0,0,,Jab We Met,play,prequery_results,3/17/23 18:22
User 7,IN,Device 0,0,,Jab We Met,select,prequery_results,3/17/23 18:22
User 7,IN,Device 0,0,,Chennai Express,play,prequery_results,3/17/23 18:08
User 7,IN,Device 0,0,,Chennai Express,select,prequery_results,3/17/23 18:08
User 7,IN,Device 0,0,,BLACKPINK: Light Up the Sky,play,prequery_results,3/17/23 18:07
User 7,IN,Device 0,0,,BLACKPINK: Light Up the Sky,select,prequery_results,3/17/23 18:07
User 7,IN,Device 0,0,,Rekha,play,prequery_results,3/17/23 17:58
User 7,IN,Device 0,0,,Rekha,select,prequery_results,3/17/23 17:58
User 7,IN,Device 0,0,,Rekha,play,prequery_results,3/17/23 17:58
User 7,IN,Device 0,0,,Rekha,select,prequery_results,3/17/23 17:58
User 7,IN,Device 0,0,,Rekha,play,prequery_results,3/17/23 15:52
User 7,IN,Device 0,0,,Rekha,select,prequery_results,3/17/23 15:52
User 7,IN,Device 0,0,rekh,Rekha,play,title_results,3/17/23 15:29
User 7,IN,Device 0,0,rekh,Rekha,select,title_results,3/17/23 15:29
User 7,IN,Device 0,0,the va,Purple Hearts,select,title_results,3/15/23 16:25
User 7,IN,Device 0,0,the va,,select,title_results,3/15/23 16:11
User 7,IN,Device 0,0,series,,select,title_results,3/15/23 16:01
User 7,IN,Device 0,0,,Love Today,select,prequery_results,3/7/23 19:53
User 7,IN,Device 0,0,vikings,,select,title_results,3/2/23 19:48
User 7,IN,Device 0,0,vikings,,select,title_results,3/2/23 19:47
User 7,IN,Device 0,0,dear,Dear Zindagi,play,title_results,3/1/23 12:25
User 7,IN,Device 0,0,dear,Dear Zindagi,select,title_results,3/1/23 12:25
User 7,IN,Device 0,0,dear,Dear Zindagi,select,title_results,3/1/23 12:25
User 7,IN,Device 0,0,dear,Dear Zindagi,select,title_results,3/1/23 12:25
User 7,IN,Device 0,0,dear,Zindagi Na Milegi Dobara,select,title_results,3/1/23 12:25
User 7,IN,Device 0,0,studen,Student of the Year,play,title_results,2/22/23 18:22
User 7,IN,Device 0,0,studen,Student of the Year,select,title_results,2/22/23 18:22
User 7,IN,Device 0,0,st,Student of the Year,select,title_results,2/22/23 18:20
User 7,IN,Device 0,0,,Chennai Express,play,prequery_results,2/19/23 17:50
User 7,IN,Device 0,0,,Chennai Express,select,prequery_results,2/19/23 17:50
User 7,IN,Device 0,0,tw,The Twilight,select,suggestion_results,2/18/23 17:35
User 7,IN,Device 0,0,tw,The Twilight Saga: Breaking Dawn: Part 2,select,title_results,2/18/23 17:33
User 7,IN,Device 0,0,hindi,Jab We Met,play,title_results,2/15/23 8:49
User 7,IN,Device 0,0,hindi,Jab We Met,play,title_results,2/15/23 8:48
User 7,IN,Device 0,0,hindi,Jab We Met,select,title_results,2/15/23 8:48
User 7,IN,Device 0,0,hindi,Happy New Year,select,title_results,2/15/23 8:48
User 7,IN,Device 0,0,hindi,Jab We Met,select,title_results,2/15/23 8:48
User 7,IN,Device 0,0,stude,Student of the Year,select,title_results,2/12/23 18:13
User 7,IN,Device 0,0,notr,The Notebook,select,title_results,2/5/23 9:07
User 7,IN,Device 0,0,majo,Major (Telugu),play,title_results,2/3/23 13:01
User 7,IN,Device 0,0,majo,Major (Telugu),select,title_results,2/3/23 13:01
User 7,IN,Device 0,0,ch,Chennai Express,play,title_results,2/3/23 8:51
User 7,IN,Device 0,0,ch,Chennai Express,select,title_results,2/3/23 8:51
User 7,IN,Device 0,0,tom,Tom and Jerry,select,title_results,2/3/23 8:51
User 7,IN,Device 0,0,bts,"Crash Landing on You: Season 1: ""Episode 10""",play,title_results,1/31/23 17:55
User 7,IN,Device 0,0,bts,,select,title_results,1/31/23 17:54
User 7,IN,Device 0,0,bts,,select,title_results,1/31/23 17:54
User 7,IN,Device 0,0,bts,"Descendants of the Sun: Season 1: ""Episode 13""",play,title_results,1/31/23 17:37
User 7,IN,Device 0,0,bts,,select,title_results,1/31/23 17:36
User 7,IN,Device 0,0,light,BLACKPINK: Light Up the Sky,play,title_results,1/31/23 17:04
User 7,IN,Device 0,0,light,BLACKPINK: Light Up the Sky,select,title_results,1/31/23 17:04
User 7,IN,Device 0,0,twi,The Twilight Saga: Breaking Dawn: Part 2,play,title_results,1/31/23 17:00
User 7,IN,Device 0,0,twi,The Twilight Saga: Breaking Dawn: Part 2,select,title_results,1/31/23 17:00
User 7,IN,Device 0,0,tei,,select,title_results,1/31/23 16:58
User 7,IN,Device 0,0,munafik,Munafik 2,play,title_results,1/25/23 18:18
User 7,IN,Device 0,0,munafik,Munafik 2,select,title_results,1/25/23 18:17
User 7,IN,Device 0,0,major,Major (Telugu),play,title_results,1/24/23 16:40
User 7,IN,Device 0,0,major,Major (Telugu),select,title_results,1/24/23 16:40
User 7,IN,Device 0,0,major,Major (Telugu),select,title_results,1/24/23 16:40
User 7,IN,Device 0,0,twili,The Twilight Saga: Breaking Dawn: Part 2,select,title_results,1/24/23 16:29
User 7,IN,Device 0,0,st,Student of the Year,play,title_results,1/20/23 13:41
User 7,IN,Device 0,0,st,Student of the Year,play,title_results,1/20/23 13:11
User 7,IN,Device 0,0,st,Student of the Year,select,title_results,1/20/23 13:10
User 7,IN,Device 0,0,the good ,,select,title_results,1/16/23 21:31
User 7,IN,Device 0,0,the good ,,select,title_results,1/16/23 21:31
User 7,IN,Device 0,0,the good ,"The Good Doctor: Season 1: ""Seven Reasons""",play,title_results,1/16/23 21:31
User 7,IN,Device 0,0,the good ,,select,title_results,1/16/23 21:31
User 7,IN,Device 0,0,the good ,,select,title_results,1/16/23 21:31
User 7,IN,Device 0,0,chot,Chhota Bheem aur Krishna,play,title_results,1/15/23 14:48
User 7,IN,Device 0,0,chot,Chhota Bheem aur Krishna,select,title_results,1/15/23 14:47
User 7,IN,Device 0,0,chot,,select,title_results,1/15/23 14:47
User 7,IN,Device 0,0,the good,"The Good Doctor: Season 1: ""Apple""",play,title_results,1/14/23 16:29
User 7,IN,Device 0,0,the good,,select,title_results,1/14/23 16:29
User 7,IN,Device 0,0,dark,,select,title_results,1/11/23 13:41
User 7,IN,Device 1,0,tami,,select,suggestion_results,1/7/23 9:30
User 7,IN,Device 1,0,tami,,select,suggestion_results,1/7/23 9:30
User 7,IN,Device 0,0,vikings,"Vikings: Season 5: ""The Joke""",play,title_results,1/6/23 11:26
User 7,IN,Device 0,0,vikings,,select,title_results,1/6/23 11:26
User 7,IN,Device 0,0,twight ,The Twilight Saga: Breaking Dawn: Part 2,select,title_results,1/6/23 6:07
User 7,IN,Device 0,0,vik,,select,title_results,12/22/22 17:50
User 7,IN,Device 0,0,viki,,select,title_results,12/5/22 13:24
User 7,IN,Device 0,0,,,add,prequery_results,12/3/22 18:39
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:39
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:38
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:36
User 7,IN,Device 0,0,,"Vikings: Season 5: ""The Joke""",play,prequery_results,12/3/22 18:36
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:36
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:36
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:34
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 18:31
User 7,IN,Device 0,0,,,select,prequery_results,12/3/22 15:00
User 7,IN,Device 0,0,,,select,prequery_results,12/2/22 19:27
User 7,IN,Device 0,0,vi,"Vikings: Season 5: ""Full Moon""",play,title_results,11/30/22 15:18
User 7,IN,Device 0,0,vi,"Vikings: Season 5: ""Homeland""",play,title_results,11/30/22 15:13
User 7,IN,Device 0,0,vi,"Vikings: Season 4: ""Promised""",play,title_results,11/30/22 15:11
User 7,IN,Device 0,0,vi,"Vikings: Season 4: ""The Reckoning""",play,title_results,11/30/22 15:08
User 7,IN,Device 0,0,vi,"Vikings: Season 5: ""Moments of Vision""",play,title_results,11/30/22 15:05
User 7,IN,Device 0,0,vi,,select,title_results,11/30/22 15:03
User 7,IN,Device 0,0,,,select,prequery_results,11/3/22 20:43
User 7,IN,Device 0,0,perfume ,"Perfume: Season 1: ""Ambergris""",play,title_results,10/30/22 17:14
User 7,IN,Device 0,0,perfume ,,select,title_results,10/30/22 17:14
User 7,IN,Device 0,0,perfume ,Run,select,title_results,10/30/22 17:14
User 7,IN,Device 0,0,the grud,The Grudge,add,title_results,10/30/22 15:59
User 7,IN,Device 0,0,the grud,The Grudge,select,title_results,10/30/22 15:59
User 7,IN,Device 0,0,dabbe,Dabbe: The Possession,add,title_results,10/30/22 15:59
User 7,IN,Device 0,0,dabbe,Dabbe: The Possession,select,title_results,10/30/22 15:59
User 7,IN,Device 0,0,eli,Eli,add,title_results,10/30/22 15:58
User 7,IN,Device 0,0,eli,Eli,select,title_results,10/30/22 15:58
User 7,IN,Device 0,0,sabrina,Sabrina,add,title_results,10/30/22 15:58
User 7,IN,Device 0,0,sabrina,Sabrina,select,title_results,10/30/22 15:58
User 7,IN,Device 0,0,geralds game,Gerald's Game,play,title_results,10/30/22 15:53
User 7,IN,Device 0,0,geralds game,Gerald's Game,select,title_results,10/30/22 15:53
User 7,IN,Device 0,0,the saila,The Silence,play,title_results,10/26/22 12:37
User 7,IN,Device 0,0,the saila,The Silence,select,title_results,10/26/22 12:37
User 7,IN,Device 0,0,the milo,We're the Millers,play,title_results,10/24/22 11:51
User 7,IN,Device 0,0,the milo,We're the Millers,select,title_results,10/24/22 11:51
User 7,IN,Device 0,0,the hun,"The Haunting of Hill House: ""Touch""",play,title_results,10/23/22 19:23
User 7,IN,Device 0,0,the hun,"The Haunting of Hill House: ""Touch""",play,title_results,10/23/22 19:22
User 7,IN,Device 0,0,the hun,"The Haunting of Hill House: ""Touch""",play,title_results,10/23/22 19:15
User 7,IN,Device 0,0,the hun,,select,title_results,10/23/22 19:14
User 7,IN,Device 0,0,dej,Django Unchained,select,title_results,10/20/22 10:19
User 7,IN,Device 0,0,naruto,,select,title_results,10/20/22 6:01
User 7,IN,Device 0,0,naruto,"One-Punch Man: Season 1: ""The Strongest Man""",play,title_results,10/20/22 6:00
User 7,IN,Device 0,0,naruto,,select,title_results,10/20/22 6:00
User 7,IN,Device 0,0,naruto,"Naruto Shippuden: Season 1: ""Return of the Kazekage""",play,title_results,10/20/22 6:00
User 7,IN,Device 0,0,naruto,,select,title_results,10/20/22 6:00
User 7,IN,Device 0,0,super,"Superbro: Season 2: ""The P Plates""",play,title_results,10/6/22 16:14
User 7,IN,Device 0,0,super,,select,title_results,10/6/22 16:14
User 7,IN,Device 0,0,naru,,select,title_results,9/22/22 8:40
User 7,IN,Device 0,0,naru,,select,title_results,9/22/22 8:40
User 7,IN,Device 0,0,naru,,select,title_results,9/22/22 8:40
User 7,IN,Device 0,0,dumb,The Dictator,play,title_results,9/6/22 19:21
User 7,IN,Device 0,0,dumb,The Dictator,select,title_results,9/6/22 19:21
User 7,IN,Device 0,0,annabella,Veronica,play,title_results,9/2/22 17:16
User 7,IN,Device 0,0,annabella,Veronica,select,title_results,9/2/22 17:15
User 7,IN,Device 0,0,horror ,The Trip,select,title_results,9/2/22 17:14
User 7,IN,Device 0,0,horror ,Apostle,select,title_results,9/2/22 17:14
User 7,IN,Device 0,0,horror ,Annabelle,select,title_results,9/2/22 17:13
User 7,IN,Device 0,0,horror movie ,Hospital,play,title_results,9/1/22 20:02
User 7,IN,Device 0,0,horror movie ,Hospital,select,title_results,9/1/22 20:01
User 7,IN,Device 0,0,horror movie ,Insidious: The Last Key,select,title_results,9/1/22 20:00
User 7,IN,Device 0,0,gost,The Grudge,play,title_results,9/1/22 19:44
User 7,IN,Device 0,0,gost,The Grudge,select,title_results,9/1/22 19:44
User 7,IN,Device 0,0,gost,No One Gets Out Alive,play,title_results,9/1/22 19:35
User 7,IN,Device 0,0,gost,No One Gets Out Alive,select,title_results,9/1/22 19:34
User 7,IN,Device 0,0,supernatural movies ,Spell,select,title_results,9/1/22 19:30
User 7,IN,Device 0,0,kutta,Kuttavum Shikshayum,select,title_results,7/2/22 19:09
User 7,IN,Device 0,0,tsunami,The Perfect Storm,play,title_results,6/21/22 18:43
User 7,IN,Device 0,0,tsunami,The Perfect Storm,select,title_results,6/21/22 18:43
User 7,IN,Device 0,0,tsunami,2012,play,title_results,6/21/22 18:40
User 7,IN,Device 0,0,tsunami,2012,select,title_results,6/21/22 18:40
User 7,IN,Device 0,0,moster,Monster House,play,title_results,6/15/22 16:33
User 7,IN,Device 0,0,moster,Monster House,select,title_results,6/15/22 16:33
User 7,IN,Device 0,0,,Spider-Man: No Way Home,select,prequery_results,6/15/22 16:31
User 7,IN,Device 0,0,sq,,select,title_results,6/14/22 17:54
User 7,IN,Device 0,0,sq,,select,title_results,6/14/22 17:54
User 7,IN,Device 0,0,sq,,select,title_results,6/14/22 17:54
User 7,IN,Device 0,0,monster,Monster House,play,title_results,6/12/22 16:27
User 7,IN,Device 0,0,monster,Monster House,select,title_results,6/12/22 16:27
User 7,IN,Device 0,0,fifty,Fifty Shades of Grey,select,title_results,6/5/22 18:05
User 7,IN,Device 0,0,fifty,Fifty Shades of Grey,select,title_results,6/5/22 18:04
User 7,IN,Device 0,0,,Fifty Shades of Grey,select,prequery_results,6/5/22 18:00
User 7,IN,Device 0,0,,Fifty Shades of Grey,select,prequery_results,6/5/22 17:59
User 7,IN,Device 0,0,,Gangubai Kathiawadi,select,prequery_results,6/5/22 17:58
User 7,IN,Device 0,0,,Fifty Shades of Grey,play,prequery_results,6/5/22 17:56
User 7,IN,Device 0,0,,Fifty Shades of Grey,select,prequery_results,6/5/22 17:56
User 7,IN,Device 0,0,,Fifty Shades of Grey,select,prequery_results,6/5/22 17:56
User 6,IN,Device 0,0,breaki,,select,title_results,4/8/23 18:38
User 6,IN,Device 1,0,,The Elephant Whisperers,play,prequery_results,3/19/23 4:02
User 6,IN,Device 1,0,,The Elephant Whisperers,select,prequery_results,3/19/23 4:02
User 6,IN,Device 0,0,gat,Gatta Kusthi,select,title_results,3/17/23 16:07
User 6,IN,Device 0,0,gatt,Gatta Kusthi,select,title_results,3/17/23 16:05
User 6,IN,Device 0,0,gatt,Gatta Kusthi,select,title_results,3/17/23 16:05
User 6,IN,Device 0,0,gatt,Gatta Kusthi,select,title_results,3/17/23 16:05
User 6,IN,Device 0,0,gar,Gatta Kusthi,select,title_results,3/17/23 16:04
User 6,IN,Device 0,0,gar,Gatta Kusthi,select,title_results,3/17/23 16:04
User 6,IN,Device 0,0,eleph,The Elephant Whisperers,play,title_results,3/14/23 1:37
User 6,IN,Device 0,0,eleph,The Elephant Whisperers,select,title_results,3/14/23 1:36
User 6,IN,Device 0,0,,Gatta Kusthi,select,prequery_results,3/11/23 8:02
User 6,IN,Device 0,0,the man who kn,Gifted Hands: The Ben Carson Story,select,title_results,3/11/23 8:01
User 6,IN,Device 0,0,,Kantara (Hindi),select,prequery_results,3/11/23 7:59
User 6,IN,Device 0,0,never,,select,title_results,3/11/23 7:59
User 6,IN,Device 0,0,re,Revenge,play,title_results,2/28/23 17:09
User 6,IN,Device 0,0,re,Revenge,select,title_results,2/28/23 17:09
User 6,IN,Device 0,0,revenge,Revenge,select,title_results,2/28/23 10:34
User 6,IN,Device 0,0,saarpatta,Kantara (Hindi),play,title_results,1/15/23 16:21
User 6,IN,Device 0,0,saarpatta,Kantara (Hindi),select,title_results,1/15/23 16:16
User 6,IN,Device 1,0,ja,Jana 2022 (Tamil),play,title_results,1/14/23 16:32
User 6,IN,Device 1,0,ja,Jana 2022 (Tamil),play,title_results,1/14/23 16:32
User 6,IN,Device 1,0,ja,Jana 2022 (Tamil),select,title_results,1/14/23 16:31
User 6,IN,Device 1,0,ja,Jana 2022 (Tamil),select,title_results,1/14/23 16:31
User 6,IN,Device 1,0,kumari tamil,One,select,title_results,1/14/23 14:50
User 6,IN,Device 1,0,kumari tamil,One,select,title_results,1/14/23 14:50
User 6,IN,Device 1,0,kumari tamil,Kumari,play,title_results,1/14/23 13:53
User 6,IN,Device 1,0,kumari tamil,Kumari,play,title_results,1/14/23 13:53
User 6,IN,Device 1,0,kumari tamil,Kumari,select,title_results,1/14/23 13:53
User 6,IN,Device 1,0,kumari tamil,Kumari,select,title_results,1/14/23 13:53
User 6,IN,Device 0,0,athena,ATHENA,add,title_results,1/8/23 19:27
User 6,IN,Device 0,0,athena,ATHENA,select,title_results,1/8/23 19:27
User 6,IN,Device 0,0,athena,ATHENA,select,title_results,1/8/23 19:27
User 6,IN,Device 0,0,athena,ATHENA,select,title_results,1/8/23 19:27
User 6,IN,Device 0,0,maalik,Phir Hera Pheri,select,title_results,1/6/23 9:01
User 6,IN,Device 0,0,maalik,Wrath of Man,add,title_results,1/6/23 9:00
User 6,IN,Device 0,0,maalik,Wrath of Man,select,title_results,1/6/23 9:00
User 6,IN,Device 0,0,maalik,Bareilly Ki Barfi,add,title_results,1/6/23 9:00
User 6,IN,Device 0,0,maalik,Bareilly Ki Barfi,select,title_results,1/6/23 9:00
User 6,IN,Device 0,0,maalik,Laal Singh Chaddha,select,title_results,1/6/23 9:00
User 6,IN,Device 0,0,maalik,Main Hoon Na,select,title_results,1/6/23 8:59
User 6,IN,Device 0,0,maalik,Om Shanti Om,select,title_results,1/6/23 8:59
User 6,IN,Device 0,0,maalik,Minnal Murali,select,title_results,1/6/23 8:59
User 6,IN,Device 0,0,maalik,Mom,select,title_results,1/6/23 8:58
User 6,IN,Device 1,0,katta kusthi,Gatta Kusthi,play,title_results,1/1/23 15:29
User 6,IN,Device 1,0,katta kusthi,Gatta Kusthi,play,title_results,1/1/23 15:29
User 6,IN,Device 1,0,katta kusthi,Gatta Kusthi,select,title_results,1/1/23 15:29
User 6,IN,Device 1,0,katta kusthi,Gatta Kusthi,select,title_results,1/1/23 15:29
User 6,IN,Device 1,0,,The Elephant Whisperers,play,suggestion_results,1/1/23 7:11
User 6,IN,Device 1,0,,The Elephant Whisperers,select,suggestion_results,1/1/23 7:10
User 6,IN,Device 1,0,,,select,suggestion_results,1/1/23 7:10
User 6,IN,Device 1,0,k,Kantara (Hindi),play,title_results,1/1/23 6:55
User 6,IN,Device 1,0,k,Kantara (Hindi),play,title_results,1/1/23 6:55
User 6,IN,Device 1,0,k,Kantara (Hindi),select,title_results,1/1/23 6:55
User 6,IN,Device 1,0,k,Kantara (Hindi),select,title_results,1/1/23 6:55
User 6,IN,Device 1,0,,,select,suggestion_results,1/1/23 6:54
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 6:28
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 6:28
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 5:56
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 5:56
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),select,title_results,1/1/23 5:56
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),select,title_results,1/1/23 5:56
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 5:11
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),play,title_results,1/1/23 5:11
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),select,title_results,1/1/23 5:11
User 6,IN,Device 1,0,jana,Jana 2022 (Tamil),select,title_results,1/1/23 5:11
User 6,IN,Device 1,0,jan,Jana 2022 (Tamil),play,title_results,1/1/23 4:06
User 6,IN,Device 1,0,jan,Jana 2022 (Tamil),play,title_results,1/1/23 4:06
User 6,IN,Device 1,0,jan,Jana 2022 (Tamil),select,title_results,1/1/23 4:06
User 6,IN,Device 1,0,jan,Jana 2022 (Tamil),select,title_results,1/1/23 4:06
