profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,listed_in,days since last payment,churn,primary_genre
2033,Basic,13,31-10-22,2024-12-31 11:51:31.378260,United States,48,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2035,Premium,11,04-11-22,2024-12-31 11:51:31.378260,United States,51,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2040,Standard,15,08-11-22,2024-12-31 11:51:31.378260,Germany,51,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2044,Premium,12,05-11-22,2024-12-31 11:51:31.378260,Spain,31,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2046,Premium,12,30-10-22,2024-12-31 11:51:31.378260,Spain,41,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2051,Premium,10,28-09-22,2024-12-31 11:51:31.378260,United States,48,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2055,Basic,14,05-09-22,2024-12-31 11:51:31.378260,Germany,29,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2073,Standard,11,12-07-22,2024-12-31 11:51:31.378260,Mexico,50,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2079,Standard,10,28-07-22,2024-12-31 11:51:31.378260,Canada,31,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2091,Premium,13,05-10-22,2024-12-31 11:51:31.378260,Spain,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2094,Premium,13,12-10-22,2024-12-31 11:51:31.378260,Canada,40,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2096,Basic,15,15-10-22,2024-12-31 11:51:31.378260,United States,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2097,Basic,10,17-10-22,2024-12-31 11:51:31.378260,Canada,47,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2100,Basic,14,22-10-22,2024-12-31 11:51:31.378260,Germany,44,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2115,Standard,10,04-11-22,2024-12-31 11:51:31.378260,Germany,31,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2123,Standard,12,23-09-22,2024-12-31 11:51:31.378260,United States,37,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2130,Basic,10,04-08-22,2024-12-31 11:51:31.378260,Germany,46,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2138,Standard,11,12-07-22,2024-12-31 11:51:31.378260,United States,39,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2143,Standard,12,14-07-22,2024-12-31 11:51:31.378260,United Kingdom,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2145,Basic,14,16-07-22,2024-12-31 11:51:31.378260,Germany,40,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2148,Standard,12,25-07-22,2024-12-31 11:51:31.378260,Mexico,31,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2150,Basic,12,06-08-22,2024-12-31 11:51:31.378260,Italy,46,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2163,Standard,13,10-10-22,2024-12-31 11:51:31.378260,Mexico,48,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2166,Premium,13,16-10-22,2024-12-31 11:51:31.378260,Spain,50,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2169,Premium,12,22-10-22,2024-12-31 11:51:31.378260,Canada,47,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2174,Premium,14,04-11-22,2024-12-31 11:51:31.378260,Australia,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2178,Standard,11,09-11-22,2024-12-31 11:51:31.378260,Mexico,28,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2180,Basic,14,10-11-22,2024-12-31 11:51:31.378260,Italy,31,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2181,Premium,13,10-11-22,2024-12-31 11:51:31.378260,Spain,27,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2185,Premium,14,03-11-22,2024-12-31 11:51:31.378260,United States,33,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2188,Standard,15,18-10-22,2024-12-31 11:51:31.378260,United Kingdom,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2193,Standard,12,17-09-22,2024-12-31 11:51:31.378260,Mexico,32,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2214,Premium,12,16-07-22,2024-12-31 11:51:31.378260,Canada,29,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2218,Standard,15,29-07-22,2024-12-31 11:51:31.378260,United Kingdom,41,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2228,Standard,15,16-09-22,2024-12-31 11:51:31.378260,United States,51,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2233,Standard,14,09-10-22,2024-12-31 11:51:31.378260,United Kingdom,34,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2242,Basic,12,30-10-22,2024-12-31 11:51:31.378260,Spain,50,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2248,Standard,15,10-11-22,2024-12-31 11:51:31.378260,United Kingdom,47,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2250,Basic,14,10-11-22,2024-12-31 11:51:31.378260,Germany,33,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2257,Standard,12,20-10-22,2024-12-31 11:51:31.378260,Spain,28,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2266,Premium,15,16-08-22,2024-12-31 11:51:31.378260,France,43,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2269,Premium,15,01-08-22,2024-12-31 11:51:31.378260,Spain,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2271,Premium,14,26-07-22,2024-12-31 11:51:31.378260,Spain,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2272,Basic,13,26-07-22,2024-12-31 11:51:31.378260,Spain,49,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2275,Basic,11,23-07-22,2024-12-31 11:51:31.378260,United States,50,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2283,Standard,13,16-07-22,2024-12-31 11:51:31.378260,Mexico,34,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2288,Standard,13,02-08-22,2024-12-31 11:51:31.378260,United States,50,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2290,Basic,13,15-08-22,2024-12-31 11:51:31.378260,United States,41,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2294,Standard,14,24-08-22,2024-12-31 11:51:31.378260,Australia,40,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2296,Premium,10,06-09-22,2024-12-31 11:51:31.378260,France,37,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2306,Premium,10,18-10-22,2024-12-31 11:51:31.378260,United States,33,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2310,Basic,10,29-10-22,2024-12-31 11:51:31.378260,Germany,36,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2311,Premium,14,30-10-22,2024-12-31 11:51:31.378260,France,28,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2322,Basic,15,12-11-22,2024-12-31 11:51:31.378260,Canada,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2329,Standard,12,25-10-22,2024-12-31 11:51:31.378260,Spain,33,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2330,Basic,12,22-10-22,2024-12-31 11:51:31.378260,Italy,32,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2333,Basic,12,19-09-22,2024-12-31 11:51:31.378260,United States,49,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2335,Premium,15,08-09-22,2024-12-31 11:51:31.378260,United States,45,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2340,Standard,15,30-07-22,2024-12-31 11:51:31.378260,Germany,38,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2347,Basic,13,16-07-22,2024-12-31 11:51:31.378260,Spain,49,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2350,Basic,12,14-07-22,2024-12-31 11:51:31.378260,United States,27,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2360,Basic,13,14-08-22,2024-12-31 11:51:31.378260,Italy,30,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2369,Standard,11,24-09-22,2024-12-31 11:51:31.378260,Australia,40,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2376,Premium,12,19-10-22,2024-12-31 11:51:31.378260,Spain,49,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2389,Standard,12,11-11-22,2024-12-31 11:51:31.378260,Spain,36,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2395,Basic,13,02-11-22,2024-12-31 11:51:31.378260,United States,30,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2400,Basic,10,17-10-22,2024-12-31 11:51:31.378260,Germany,30,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2405,Basic,12,06-09-22,2024-12-31 11:51:31.378260,Italy,32,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2409,Standard,14,03-08-22,2024-12-31 11:51:31.378260,Canada,38,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2415,Standard,14,22-07-22,2024-12-31 11:51:31.378260,Germany,37,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2424,Standard,14,20-07-22,2024-12-31 11:51:31.378260,Canada,41,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2437,Basic,11,18-09-22,2024-12-31 11:51:31.378260,Spain,49,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2443,Standard,13,10-10-22,2024-12-31 11:51:31.378260,United Kingdom,28,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2446,Premium,11,18-10-22,2024-12-31 11:51:31.378260,France,46,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2452,Basic,14,04-11-22,2024-12-31 11:51:31.378260,Spain,31,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2456,Premium,13,11-11-22,2024-12-31 11:51:31.378260,United States,39,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2471,Basic,10,17-10-22,2024-12-31 11:51:31.378260,United States,46,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2473,Standard,12,28-09-22,2024-12-31 11:51:31.378260,United Kingdom,39,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2477,Premium,12,30-08-22,2024-12-31 11:51:31.378260,Brazil,40,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2481,Premium,10,05-08-22,2024-12-31 11:51:31.378260,Spain,33,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2482,Standard,13,06-08-22,2024-12-31 11:51:31.378260,Spain,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2487,Premium,11,25-07-22,2024-12-31 11:51:31.378260,Canada,35,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2488,Standard,11,18-07-22,2024-12-31 11:51:31.378260,United Kingdom,29,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2490,Standard,10,17-07-22,2024-12-31 11:51:31.378260,Germany,35,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2498,Standard,12,09-08-22,2024-12-31 11:51:31.378260,United States,38,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
2499,Standard,13,12-08-22,2024-12-31 11:51:31.378260,Canada,48,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
